ano,sigla_uf,sigla_uf_nome,id_municipio,id_municipio_nome,id_escola,id_escola_nome,id_escola_latitude,id_escola_longitude,anos_escolares,ideb,projecao
2005,CE,Ceará,2311009,Poranga,23029854,EEM PRUDENCIO DE PINHO,-4.74379666666667,-40.9212533333333,finais (6-9),,
2017,CE,Ceará,2311009,Poranga,23029854,EEM PRUDENCIO DE PINHO,-4.74379666666667,-40.9212533333333,finais (6-9),,4.3
2005,CE,Ceará,2311702,Reriutaba,23029978,ANTONIO ALVES DE SOUSA EEIF,-4.06014,-40.6188096,iniciais (1-5),,
2017,CE,Ceará,2311702,Reriutaba,23030011,DOMINGOS ARAUJO EEIF,-4.1362745,-40.5826186,iniciais (1-5),,4.3
2015,CE,Ceará,2311702,Reriutaba,23030011,DOMINGOS ARAUJO EEIF,-4.1362745,-40.5826186,iniciais (1-5),,4.0
2011,CE,Ceará,2311702,Reriutaba,23030020,CENTRO DE EDUCACAO RURAL DE RIACHO DAS FLORES EEIF,-4.13319574669003,-40.5354530364275,iniciais (1-5),,4.4
2005,CE,Ceará,2311702,Reriutaba,23030020,CENTRO DE EDUCACAO RURAL DE RIACHO DAS FLORES EEIF,-4.13319574669003,-40.5354530364275,iniciais (1-5),,
2009,CE,Ceará,2311702,Reriutaba,23030020,CENTRO DE EDUCACAO RURAL DE RIACHO DAS FLORES EEIF,-4.13319574669003,-40.5354530364275,finais (6-9),,
2011,CE,Ceará,2311702,Reriutaba,23030020,CENTRO DE EDUCACAO RURAL DE RIACHO DAS FLORES EEIF,-4.13319574669003,-40.5354530364275,finais (6-9),,
2025,CE,Ceará,2311702,Reriutaba,23030046,EEEP FRANCISCA CASTRO DE MESQUITA,-4.1408871,-40.5795971,finais (6-9),,
2005,CE,Ceará,2311702,Reriutaba,23030046,EEEP FRANCISCA CASTRO DE MESQUITA,-4.1408871,-40.5795971,finais (6-9),,
2005,CE,Ceará,2311702,Reriutaba,23030054,FRANCISCO SILVEIRA EEIF,-4.17659271508844,-40.6067349203309,iniciais (1-5),,
2023,CE,Ceará,2311702,Reriutaba,23030089,NOSSA SENHORA DAS GRACAS EEIF,-4.1397633,-40.5864067,iniciais (1-5),,
2015,CE,Ceará,2311702,Reriutaba,23030089,NOSSA SENHORA DAS GRACAS EEIF,-4.1397633,-40.5864067,iniciais (1-5),,4.5
2007,CE,Ceará,2311702,Reriutaba,23030224,MARCELO DA CUNHA ARAUJO EEIF,-4.13197085727006,-40.6383316777647,finais (6-9),,
2009,CE,Ceará,2311702,Reriutaba,23030224,MARCELO DA CUNHA ARAUJO EEIF,-4.13197085727006,-40.6383316777647,finais (6-9),,
2025,CE,Ceará,2311702,Reriutaba,23030305,ZACARIAS CORDEIRO DE PAULO EEIF,-4.1002107,-40.666929,finais (6-9),,
2009,CE,Ceará,2311702,Reriutaba,23030305,ZACARIAS CORDEIRO DE PAULO EEIF,-4.1002107,-40.666929,finais (6-9),,
2019,CE,Ceará,2313955,Varjota,23030399,ANTONIO MANOEL DE ARAUJO EEF,-4.1931227,-40.48099,finais (6-9),,3.6
2005,CE,Ceará,2313955,Varjota,23030399,ANTONIO MANOEL DE ARAUJO EEF,-4.1931227,-40.48099,iniciais (1-5),,
2009,CE,Ceará,2313955,Varjota,23030399,ANTONIO MANOEL DE ARAUJO EEF,-4.1931227,-40.48099,finais (6-9),,
2007,CE,Ceará,2313955,Varjota,23030399,ANTONIO MANOEL DE ARAUJO EEF,-4.1931227,-40.48099,finais (6-9),,
2011,CE,Ceará,2313955,Varjota,23030399,ANTONIO MANOEL DE ARAUJO EEF,-4.1931227,-40.48099,finais (6-9),,
2023,CE,Ceará,2313955,Varjota,23030399,ANTONIO MANOEL DE ARAUJO EEF,-4.1931227,-40.48099,finais (6-9),,
2025,CE,Ceará,2313955,Varjota,23030399,ANTONIO MANOEL DE ARAUJO EEF,-4.1931227,-40.48099,iniciais (1-5),,
2015,CE,Ceará,2313955,Varjota,23030410,EMILIANO RIBEIRO DA CUNHA EEF,-4.186668,-40.4844434,finais (6-9),,4.8
2013,CE,Ceará,2313955,Varjota,23030410,EMILIANO RIBEIRO DA CUNHA EEF,-4.186668,-40.4844434,finais (6-9),,4.5
2023,CE,Ceará,2313955,Varjota,23030542,DEPUTADO MANOEL RODRIGUES EEF,-4.1912378,-40.4758631,finais (6-9),,
2021,CE,Ceará,2313955,Varjota,23030577,TEODORO SALES DE OLIVEIRA EEF,-4.1990273,-40.4849376,iniciais (1-5),,5.0
2019,CE,Ceará,2313955,Varjota,23030631,EEM WALDIR LEOPERCIO,-4.1883849,-40.4806887,finais (6-9),,3.6
2017,CE,Ceará,2313955,Varjota,23030631,EEM WALDIR LEOPERCIO,-4.1883849,-40.4806887,finais (6-9),,3.3
2013,CE,Ceará,2313955,Varjota,23030631,EEM WALDIR LEOPERCIO,-4.1883849,-40.4806887,finais (6-9),,2.7
2025,CE,Ceará,2313955,Varjota,23030631,EEM WALDIR LEOPERCIO,-4.1883849,-40.4806887,finais (6-9),,
2021,CE,Ceará,2313955,Varjota,23030631,EEM WALDIR LEOPERCIO,-4.1883849,-40.4806887,finais (6-9),,3.9
2013,CE,Ceará,2313955,Varjota,23030658,ODILON NOBRE EEF,-4.2104971,-40.5504541,finais (6-9),,3.6
2013,CE,Ceará,2303659,Catunda,23030704,EEIF PADRE ARAGAO,-4.740625,-40.2085188,finais (6-9),,3.5
2019,CE,Ceará,2303659,Catunda,23030801,EEF FELOMENA BELARMINA NAU,-4.6485321,-40.1958849,finais (6-9),,4.0
2005,CE,Ceará,2303659,Catunda,23030828,EEIF RAIMUNDA CAMELO GOMES,-4.660584,-40.2004206,iniciais (1-5),,
2009,CE,Ceará,2303659,Catunda,23030860,EEIF RAIMUNDO GONCALVES DAMASCENO,-4.7173788,-40.114065,iniciais (1-5),,
2013,CE,Ceará,2303659,Catunda,23030860,EEIF RAIMUNDO GONCALVES DAMASCENO,-4.7173788,-40.114065,iniciais (1-5),,
2009,CE,Ceará,2303659,Catunda,23030895,EEIF JOAQUIM LOURENCO,-4.6108637,-40.1244195,finais (6-9),,
2015,CE,Ceará,2303659,Catunda,23030895,EEIF JOAQUIM LOURENCO,-4.6108637,-40.1244195,finais (6-9),,4.1
2025,CE,Ceará,2303659,Catunda,23030895,EEIF JOAQUIM LOURENCO,-4.6108637,-40.1244195,finais (6-9),,
2023,CE,Ceará,2303659,Catunda,23030895,EEIF JOAQUIM LOURENCO,-4.6108637,-40.1244195,iniciais (1-5),,
2023,CE,Ceará,2303659,Catunda,23031050,EEIF RAIMUNDO RODRIGUES VASCONCELOS,,,iniciais (1-5),,
2007,CE,Ceará,2303659,Catunda,23031107,EEIF SERGIO SALVIANO FILHO,-4.5143392,-40.1700007,iniciais (1-5),,
2019,CE,Ceará,2303659,Catunda,23031107,EEIF SERGIO SALVIANO FILHO,-4.5143392,-40.1700007,iniciais (1-5),,8.5
2015,CE,Ceará,2303659,Catunda,23031107,EEIF SERGIO SALVIANO FILHO,-4.5143392,-40.1700007,iniciais (1-5),,
2019,CE,Ceará,2305209,Hidrolândia,23031131,ADAIL FREITAS MARINHO EMEIF,-4.408541,-40.40618,finais (6-9),,5.1
2009,CE,Ceará,2305209,Hidrolândia,23031140,ANTONIA DE FREITAS VIANA EMEIF,,,iniciais (1-5),,3.5
2005,CE,Ceará,2305209,Hidrolândia,23031166,ANTONIO DANIEL MARTINS EMEIF,-4.402252,-40.55273,iniciais (1-5),,
2023,CE,Ceará,2305209,Hidrolândia,23031441,JOSE FERNANDES SOBRINHO EMEIF,,,iniciais (1-5),,
2017,CE,Ceará,2305209,Hidrolândia,23031522,,,,finais (6-9),,4.3
2013,CE,Ceará,2305209,Hidrolândia,23031530,EEM PRISCILA MACIEL DE FRANCA,-4.4114572,-40.4051689,finais (6-9),,4.7
2015,CE,Ceará,2305209,Hidrolândia,23031530,EEM PRISCILA MACIEL DE FRANCA,-4.4114572,-40.4051689,finais (6-9),,5.1
2023,CE,Ceará,2305209,Hidrolândia,23031751,MARIA AVELINO DE CARVALHO EMEIF,,,iniciais (1-5),,
2015,CE,Ceará,2305209,Hidrolândia,23031751,MARIA AVELINO DE CARVALHO EMEIF,,,iniciais (1-5),,3.7
2005,CE,Ceará,2305209,Hidrolândia,23031751,MARIA AVELINO DE CARVALHO EMEIF,,,finais (6-9),,
2017,CE,Ceará,2305209,Hidrolândia,23031930,MANOEL COSTA SOBRINHO EMEIF,,,iniciais (1-5),,5.2
2019,CE,Ceará,2305209,Hidrolândia,23031930,MANOEL COSTA SOBRINHO EMEIF,,,iniciais (1-5),,5.5
2023,CE,Ceará,2305209,Hidrolândia,23031930,MANOEL COSTA SOBRINHO EMEIF,,,iniciais (1-5),,
2005,CE,Ceará,2305209,Hidrolândia,23031930,MANOEL COSTA SOBRINHO EMEIF,,,finais (6-9),,
2009,CE,Ceará,2305209,Hidrolândia,23031972,,,,iniciais (1-5),,3.8
2021,CE,Ceará,2305209,Hidrolândia,23031972,,,,iniciais (1-5),,5.7
2011,CE,Ceará,2305209,Hidrolândia,23031972,,,,iniciais (1-5),,4.2
2015,CE,Ceará,2312205,Santa Quitéria,23031999,MARIA ALMERINDA JUCA MAGALHAES ESC MUL ENS FUND PROFA,-4.323712,-40.15968,finais (6-9),,4.1
2011,CE,Ceará,2312205,Santa Quitéria,23031999,MARIA ALMERINDA JUCA MAGALHAES ESC MUL ENS FUND PROFA,-4.323712,-40.15968,finais (6-9),,
2019,CE,Ceará,2312205,Santa Quitéria,23032383,FRANCISCO DE PAIVA RODRIGUES ESC MUL ENS FUND,-4.5849,-39.9470216666667,finais (6-9),,4.5
2005,CE,Ceará,2312205,Santa Quitéria,23032383,FRANCISCO DE PAIVA RODRIGUES ESC MUL ENS FUND,-4.5849,-39.9470216666667,iniciais (1-5),,
2013,CE,Ceará,2312205,Santa Quitéria,23032383,FRANCISCO DE PAIVA RODRIGUES ESC MUL ENS FUND,-4.5849,-39.9470216666667,iniciais (1-5),,
2007,CE,Ceará,2312205,Santa Quitéria,23032553,IOLANDA QUEIROZ ESC MUL ENS FUND DONA,-4.2887438,-39.944529,finais (6-9),,
2015,CE,Ceará,2312205,Santa Quitéria,23032553,IOLANDA QUEIROZ ESC MUL ENS FUND DONA,-4.2887438,-39.944529,finais (6-9),,
2023,CE,Ceará,2312205,Santa Quitéria,23032596,JOAO RODRIGUES PINTO ESC MUL ENS FUND,-4.3259481,-40.150621,finais (6-9),,
2013,CE,Ceará,2312205,Santa Quitéria,23032731,EEM JULIA CATUNDA,-4.332005,-40.1551991,finais (6-9),,4.6
2021,CE,Ceará,2312205,Santa Quitéria,23032731,EEM JULIA CATUNDA,-4.332005,-40.1551991,finais (6-9),,5.7
2005,CE,Ceará,2312205,Santa Quitéria,23032758,LIVRAMENTO ARAUJO ESC MUL ENS FUND DONA,-4.00250423233956,-40.1886182650924,finais (6-9),,
2013,CE,Ceará,2312205,Santa Quitéria,23032774,LUIZ MENEZES PIMENTEL ESC MUL ENS FUND,-4.570277,-39.82694,iniciais (1-5),,4.9
2007,CE,Ceará,2312205,Santa Quitéria,23032774,LUIZ MENEZES PIMENTEL ESC MUL ENS FUND,-4.570277,-39.82694,iniciais (1-5),,
2011,CE,Ceará,2312205,Santa Quitéria,23032774,LUIZ MENEZES PIMENTEL ESC MUL ENS FUND,-4.570277,-39.82694,iniciais (1-5),,4.6
2019,CE,Ceará,2312205,Santa Quitéria,23032774,LUIZ MENEZES PIMENTEL ESC MUL ENS FUND,-4.570277,-39.82694,iniciais (1-5),,5.7
2021,CE,Ceará,2312205,Santa Quitéria,23032863,EEEP MONSENHOR LUIS XIMENES FREIRE,-4.3191723,-40.1538689,finais (6-9),,5.1
2025,CE,Ceará,2312205,Santa Quitéria,23033053,QUITERIENSE COL MUL ENS FUND,-4.3383093,-40.1560412,finais (6-9),,
2013,CE,Ceará,2312205,Santa Quitéria,23033479,MARIA DE NAZARE PARENTE BRAGA ESC MUL ENS FUND,-4.07054256,-40.31619774,finais (6-9),,4.4
2009,CE,Ceará,2312205,Santa Quitéria,23033576,ARTUR THEMOTEO ESC MUL ENS FUND CEL,-4.45935833333333,-39.8000116666667,finais (6-9),,
2011,CE,Ceará,2312205,Santa Quitéria,23033576,ARTUR THEMOTEO ESC MUL ENS FUND CEL,-4.45935833333333,-39.8000116666667,iniciais (1-5),,
2013,CE,Ceará,2312205,Santa Quitéria,23033576,ARTUR THEMOTEO ESC MUL ENS FUND CEL,-4.45935833333333,-39.8000116666667,finais (6-9),,
2007,CE,Ceará,2312205,Santa Quitéria,23033576,ARTUR THEMOTEO ESC MUL ENS FUND CEL,-4.45935833333333,-39.8000116666667,iniciais (1-5),,
2011,CE,Ceará,2312205,Santa Quitéria,23033665,JOAO RODRIGUES MARTINS ESC MUL ENS FUND,-4.353595,-39.760105,finais (6-9),,
2025,CE,Ceará,2312205,Santa Quitéria,23033665,JOAO RODRIGUES MARTINS ESC MUL ENS FUND,-4.353595,-39.760105,finais (6-9),,
2015,CE,Ceará,2312205,Santa Quitéria,23033720,PAULA PESSOA ESC MUL ENS FUND,-4.413164,-39.82704,finais (6-9),,
2009,CE,Ceará,2312205,Santa Quitéria,23033720,PAULA PESSOA ESC MUL ENS FUND,-4.413164,-39.82704,finais (6-9),,
2007,CE,Ceará,2312205,Santa Quitéria,23033720,PAULA PESSOA ESC MUL ENS FUND,-4.413164,-39.82704,finais (6-9),,
2011,CE,Ceará,2312205,Santa Quitéria,23033754,ANTONIO SILVESTRE PINTO ESC MUL ENS FUND,-4.3963679,-39.8669343,finais (6-9),,
2009,CE,Ceará,2312205,Santa Quitéria,23033754,ANTONIO SILVESTRE PINTO ESC MUL ENS FUND,-4.3963679,-39.8669343,finais (6-9),,
2005,CE,Ceará,2312205,Santa Quitéria,23033754,ANTONIO SILVESTRE PINTO ESC MUL ENS FUND,-4.3963679,-39.8669343,finais (6-9),,
2021,CE,Ceará,2312205,Santa Quitéria,23033754,ANTONIO SILVESTRE PINTO ESC MUL ENS FUND,-4.3963679,-39.8669343,finais (6-9),,5.3
2023,CE,Ceará,2312205,Santa Quitéria,23033754,ANTONIO SILVESTRE PINTO ESC MUL ENS FUND,-4.3963679,-39.8669343,finais (6-9),,
2005,CE,Ceará,2312205,Santa Quitéria,23033878,JOCUNDO DA CUNHA PARENTE ESC MUL ENS FUND,-4.1931571,-40.3194994,finais (6-9),,
2005,CE,Ceará,2312205,Santa Quitéria,23033932,PAZ NOSSA SENHORA DA ESC MUL ENS FUND,-4.1763604,-40.2482096,finais (6-9),,
2015,CE,Ceará,2312205,Santa Quitéria,23033932,PAZ NOSSA SENHORA DA ESC MUL ENS FUND,-4.1763604,-40.2482096,finais (6-9),,
2007,CE,Ceará,2312205,Santa Quitéria,23033967,RAIMUNDO ALVES DE FREITAS ESC MUL ENS FUND,,,finais (6-9),,
2015,CE,Ceará,2312205,Santa Quitéria,23033967,RAIMUNDO ALVES DE FREITAS ESC MUL ENS FUND,,,iniciais (1-5),,4.7
2005,CE,Ceará,2312205,Santa Quitéria,23033967,RAIMUNDO ALVES DE FREITAS ESC MUL ENS FUND,,,finais (6-9),,
2007,CE,Ceará,2312205,Santa Quitéria,23033967,RAIMUNDO ALVES DE FREITAS ESC MUL ENS FUND,,,iniciais (1-5),,
2019,CE,Ceará,2300754,Amontada,23034009,EEM DE AMONTADA,-3.3623087,-39.8300103,finais (6-9),,5.1
2023,CE,Ceará,2300754,Amontada,23034009,EEM DE AMONTADA,-3.3623087,-39.8300103,finais (6-9),,
2005,CE,Ceará,2300754,Amontada,23034025,ANTONIO DAMIAO NETO E E B,-3.2817502,-39.8018077,iniciais (1-5),,
2009,CE,Ceará,2300754,Amontada,23034076,CENIRA RIBEIRO HENRIQUE E E B,-3.3652641,-39.8247298,finais (6-9),,
2005,CE,Ceará,2300754,Amontada,23034114,SARGENTO FRANCISCO DE CASTRO E E B,-3.3525621984154,-39.8340992163867,iniciais (1-5),,
2007,CE,Ceará,2300754,Amontada,23034122,FCO JOAQUIM DA SILVA ESC EDUC BASICA,-3.32826,-39.7132966666667,iniciais (1-5),,
2013,CE,Ceará,2300754,Amontada,23034122,FCO JOAQUIM DA SILVA ESC EDUC BASICA,-3.32826,-39.7132966666667,iniciais (1-5),,4.3
2025,CE,Ceará,2300754,Amontada,23034122,FCO JOAQUIM DA SILVA ESC EDUC BASICA,-3.32826,-39.7132966666667,iniciais (1-5),,
2011,CE,Ceará,2300754,Amontada,23034130,FCO JOSE MAGALHAES ESC EDUC BASICA,-3.27854425180703,-39.7468479629606,finais (6-9),,
2005,CE,Ceará,2300754,Amontada,23034130,FCO JOSE MAGALHAES ESC EDUC BASICA,-3.27854425180703,-39.7468479629606,finais (6-9),,
2021,CE,Ceará,2300754,Amontada,23034130,FCO JOSE MAGALHAES ESC EDUC BASICA,-3.27854425180703,-39.7468479629606,finais (6-9),,5.0
2015,CE,Ceará,2300754,Amontada,23034165,JOSE COELHO DE MORAIS EEB,-3.30480333333333,-39.7132516666667,finais (6-9),,
2025,CE,Ceará,2300754,Amontada,23034165,JOSE COELHO DE MORAIS EEB,-3.30480333333333,-39.7132516666667,finais (6-9),,
2007,CE,Ceará,2300754,Amontada,23034165,JOSE COELHO DE MORAIS EEB,-3.30480333333333,-39.7132516666667,finais (6-9),,
2011,CE,Ceará,2300754,Amontada,23034190,EEEP LUIZ GONZAGA FONSECA MOTA,-3.3638377,-39.8282173,finais (6-9),,2.9
2023,CE,Ceará,2300754,Amontada,23034190,EEEP LUIZ GONZAGA FONSECA MOTA,-3.3638377,-39.8282173,finais (6-9),,
2025,CE,Ceará,2300754,Amontada,23034190,EEEP LUIZ GONZAGA FONSECA MOTA,-3.3638377,-39.8282173,finais (6-9),,
2015,CE,Ceará,2300754,Amontada,23034190,EEEP LUIZ GONZAGA FONSECA MOTA,-3.3638377,-39.8282173,finais (6-9),,3.7
2011,CE,Ceará,2300754,Amontada,23034300,,,,iniciais (1-5),,4.7
2011,CE,Ceará,2300754,Amontada,23034343,DOMINGOS CARLOS DAMASCENO E E B,-3.12198509462178,-39.6899770852178,finais (6-9),,
2013,CE,Ceará,2300754,Amontada,23034343,DOMINGOS CARLOS DAMASCENO E E B,-3.12198509462178,-39.6899770852178,finais (6-9),,
2011,CE,Ceará,2300754,Amontada,23034378,EUDES DOS SANTOS MELGACO E E B,-3.1421028,-39.7141365,iniciais (1-5),,
2007,CE,Ceará,2300754,Amontada,23034378,EUDES DOS SANTOS MELGACO E E B,-3.1421028,-39.7141365,iniciais (1-5),,
2015,CE,Ceará,2300754,Amontada,23034378,EUDES DOS SANTOS MELGACO E E B,-3.1421028,-39.7141365,iniciais (1-5),,
2021,CE,Ceará,2300754,Amontada,23034416,JOAO BATISTA DE LIMA E E B,-3.21370168123394,-39.7742109373212,iniciais (1-5),,6.0
2005,CE,Ceará,2300754,Amontada,23034440,PROFESSORA LUIZA TELES E E B,-3.19033943116665,-39.7560188546777,finais (6-9),,
2005,CE,Ceará,2300754,Amontada,23034548,DR RIGOBERTO ROMERO DE BARROS E E B,-3.11826026067138,-39.7947651240975,finais (6-9),,
2013,CE,Ceará,2300754,Amontada,23034564,RAIMUNDO EDIMILSON LIMA EEB,-3.20734836626798,-39.7958063241094,finais (6-9),,3.9
2009,CE,Ceará,2300754,Amontada,23034564,RAIMUNDO EDIMILSON LIMA EEB,-3.20734836626798,-39.7958063241094,iniciais (1-5),,
2013,CE,Ceará,2300754,Amontada,23034564,RAIMUNDO EDIMILSON LIMA EEB,-3.20734836626798,-39.7958063241094,iniciais (1-5),,
2007,CE,Ceará,2300754,Amontada,23034564,RAIMUNDO EDIMILSON LIMA EEB,-3.20734836626798,-39.7958063241094,finais (6-9),,
2005,CE,Ceará,2300754,Amontada,23034564,RAIMUNDO EDIMILSON LIMA EEB,-3.20734836626798,-39.7958063241094,finais (6-9),,
2011,CE,Ceará,2300754,Amontada,23034572,FRANCISCO RODRIGUES CARNEIRO E E B,-3.19446333333333,-39.8482666666667,finais (6-9),,3.2
2005,CE,Ceará,2300754,Amontada,23034629,CUSTODIO BANDEIRA DOS SANTOS E E B,-3.20675833333333,-39.8665466666667,iniciais (1-5),,
2009,CE,Ceará,2300754,Amontada,23034700,,,,finais (6-9),,
2005,CE,Ceará,2300754,Amontada,23034700,,,,finais (6-9),,
2015,CE,Ceará,2300754,Amontada,23034700,,,,finais (6-9),,4.2
2013,CE,Ceará,2300754,Amontada,23034742,WASHINGTON TELES DE MENESES E E B,-3.15710409544408,-39.7560660447925,finais (6-9),,4.0
2007,CE,Ceará,2300754,Amontada,23034793,EDGAR FLOR DOS SANTOS EEB,-3.06200432125479,-39.6597277186811,finais (6-9),,
2005,CE,Ceará,2300754,Amontada,23034890,RAIMUNDA MENESES PARENTE ESC EDUC BASICA,-3.09396225493401,-39.6546632889658,iniciais (1-5),,
2007,CE,Ceará,2300754,Amontada,23034890,RAIMUNDA MENESES PARENTE ESC EDUC BASICA,-3.09396225493401,-39.6546632889658,iniciais (1-5),,
2023,CE,Ceará,2300754,Amontada,23034890,RAIMUNDA MENESES PARENTE ESC EDUC BASICA,-3.09396225493401,-39.6546632889658,iniciais (1-5),,
2009,CE,Ceará,2300754,Amontada,23034890,RAIMUNDA MENESES PARENTE ESC EDUC BASICA,-3.09396225493401,-39.6546632889658,iniciais (1-5),,
2015,CE,Ceará,2300754,Amontada,23034920,MARIA JOSE DO NASCIMENTO EEB,-3.14060892909765,-39.6387103479356,finais (6-9),,3.8
2005,CE,Ceará,2300754,Amontada,23034920,MARIA JOSE DO NASCIMENTO EEB,-3.14060892909765,-39.6387103479356,iniciais (1-5),,
2007,CE,Ceará,2300754,Amontada,23034920,MARIA JOSE DO NASCIMENTO EEB,-3.14060892909765,-39.6387103479356,finais (6-9),,
2021,CE,Ceará,2300754,Amontada,23034920,MARIA JOSE DO NASCIMENTO EEB,-3.14060892909765,-39.6387103479356,iniciais (1-5),,5.5
2007,CE,Ceará,2300754,Amontada,23034963,FRANCISCO IRINEU DA SILVA E E B,-3.20598833333333,-39.7151333333333,iniciais (1-5),,
2015,CE,Ceará,2300754,Amontada,23034963,FRANCISCO IRINEU DA SILVA E E B,-3.20598833333333,-39.7151333333333,iniciais (1-5),,
2025,CE,Ceará,2300754,Amontada,23035013,RDO JOSE MAGALHAES ESC DE EDUC BASICA,-3.2704777,-39.7423149,iniciais (1-5),,
2021,CE,Ceará,2300754,Amontada,23035013,RDO JOSE MAGALHAES ESC DE EDUC BASICA,-3.2704777,-39.7423149,iniciais (1-5),,6.7
2011,CE,Ceará,2300754,Amontada,23035013,RDO JOSE MAGALHAES ESC DE EDUC BASICA,-3.2704777,-39.7423149,iniciais (1-5),,
2023,CE,Ceará,2300754,Amontada,23035056,JOSE PAULO FILHO EEB,-3.02874833333333,-39.7099633333333,iniciais (1-5),,
2011,CE,Ceará,2300754,Amontada,23035056,JOSE PAULO FILHO EEB,-3.02874833333333,-39.7099633333333,iniciais (1-5),,4.0
2019,CE,Ceará,2300754,Amontada,23035056,JOSE PAULO FILHO EEB,-3.02874833333333,-39.7099633333333,iniciais (1-5),,5.2
2009,CE,Ceará,2300754,Amontada,23035056,JOSE PAULO FILHO EEB,-3.02874833333333,-39.7099633333333,finais (6-9),,
2021,CE,Ceará,2300754,Amontada,23035056,JOSE PAULO FILHO EEB,-3.02874833333333,-39.7099633333333,iniciais (1-5),,5.5
2023,CE,Ceará,2300754,Amontada,23035080,EEB JACA MAGNO,-3.12067166666667,-39.8261466666667,iniciais (1-5),,
2021,CE,Ceará,2300754,Amontada,23035080,EEB JACA MAGNO,-3.12067166666667,-39.8261466666667,iniciais (1-5),,5.7
2007,CE,Ceará,2300754,Amontada,23035188,DR PERILO TEIXEIRA E E B,-3.09185449965298,-39.6874780207872,iniciais (1-5),,
2005,CE,Ceará,2300754,Amontada,23035188,DR PERILO TEIXEIRA E E B,-3.09185449965298,-39.6874780207872,finais (6-9),,
2005,CE,Ceará,2300754,Amontada,23035200,EMILIA MARQUES MELO E E B,-3.06664166666667,-39.6802133333333,finais (6-9),,
2005,CE,Ceará,2300754,Amontada,23035200,EMILIA MARQUES MELO E E B,-3.06664166666667,-39.6802133333333,iniciais (1-5),,
2013,CE,Ceará,2300754,Amontada,23035200,EMILIA MARQUES MELO E E B,-3.06664166666667,-39.6802133333333,finais (6-9),,4.4
2009,CE,Ceará,2300754,Amontada,23035226,RAIMUNDO GOMES GARCEZ EEB,-3.27754931990057,-39.9040206335485,iniciais (1-5),,3.1
2013,CE,Ceará,2300754,Amontada,23035226,RAIMUNDO GOMES GARCEZ EEB,-3.27754931990057,-39.9040206335485,iniciais (1-5),,3.7
2009,CE,Ceará,2300754,Amontada,23035285,MIGUEL DE BARROS ESC DE EDUC BASICA,-3.36508333333333,-39.8778566666667,finais (6-9),,
2015,CE,Ceará,2300754,Amontada,23035382,RAIMUNDO TEODORO DOS SANTOS EEB,-3.10167289339006,-39.6233398653567,finais (6-9),,
2007,CE,Ceará,2300754,Amontada,23035455,JOAO RODRIGUES DE MELO E E B,-3.0846994,-39.6195111,iniciais (1-5),,
2007,CE,Ceará,2300754,Amontada,23035609,ISMAEL TOME DE SOUSA E E B,-3.07737002614886,-39.5615391712636,iniciais (1-5),,
2013,CE,Ceará,2300754,Amontada,23035609,ISMAEL TOME DE SOUSA E E B,-3.07737002614886,-39.5615391712636,iniciais (1-5),,3.7
2023,CE,Ceará,2306405,Itapipoca,23035684,EEFM ANASTACIO ALVES BRAGA,-3.4994731,-39.5846638,finais (6-9),,
2011,CE,Ceará,2306405,Itapipoca,23035730,ANTONIO AUGUSTO ALVES EEB,-3.5320098,-39.6474291,finais (6-9),,
2007,CE,Ceará,2306405,Itapipoca,23035730,ANTONIO AUGUSTO ALVES EEB,-3.5320098,-39.6474291,iniciais (1-5),,
2009,CE,Ceará,2306405,Itapipoca,23035730,ANTONIO AUGUSTO ALVES EEB,-3.5320098,-39.6474291,finais (6-9),,
2025,CE,Ceará,2306405,Itapipoca,23035897,FRANCISCA DE MORAIS PONTES EEB,-3.4950397,-39.5984995,iniciais (1-5),,
2005,CE,Ceará,2306405,Itapipoca,23035897,FRANCISCA DE MORAIS PONTES EEB,-3.4950397,-39.5984995,iniciais (1-5),,
2005,CE,Ceará,2306405,Itapipoca,23035900,FRANCISCO BEZERRA DE SOUSA EEB,-3.4362391,-39.6006492,finais (6-9),,
2007,CE,Ceará,2306405,Itapipoca,23035900,FRANCISCO BEZERRA DE SOUSA EEB,-3.4362391,-39.6006492,iniciais (1-5),,
2007,CE,Ceará,2306405,Itapipoca,23035919,FRANCISCO NELSON DE LAVOR EEB,-3.4404147,-39.7237447,iniciais (1-5),,
2021,CE,Ceará,2306405,Itapipoca,23035919,FRANCISCO NELSON DE LAVOR EEB,-3.4404147,-39.7237447,iniciais (1-5),,5.9
2009,CE,Ceará,2306405,Itapipoca,23035919,FRANCISCO NELSON DE LAVOR EEB,-3.4404147,-39.7237447,finais (6-9),,
2017,CE,Ceará,2306405,Itapipoca,23035927,GERALDO GOMES AZEVEDO DR EEB,-3.5038639,-39.5802323,iniciais (1-5),,4.6
2013,CE,Ceará,2306405,Itapipoca,23035927,GERALDO GOMES AZEVEDO DR EEB,-3.5038639,-39.5802323,iniciais (1-5),,4.0
2017,CE,Ceará,2306405,Itapipoca,23036010,EEM JOAQUIM MAGALHAES,-3.5016141,-39.5829827,finais (6-9),,4.9
2013,CE,Ceará,2306405,Itapipoca,23036044,JOSE LINS DE ALBUQUERQUE EEB,-3.4858225,-39.5720581,iniciais (1-5),,4.4
2005,CE,Ceará,2306405,Itapipoca,23036052,JOSE MANOEL DOS SANTOS EEB,-3.5316317,-39.7113061,iniciais (1-5),,
